id,month_year,relevance_score,Topic,Country,Confidence,Most_freq_country,Name,Recoded_countries,Remaining_non_countries,z_nature,z_society,z_culture,z_greenwashing_discourse,z_greenwashing_claims,z_transformative_discourse,z_transformative_action,z_greenwashing,z_transformativeness,Meta_Category
38776,2022-04-01,0.9310017824172974,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8076171875,0.4365234375,0.27685546875,0.008270263671875,0.0149154663085937,0.62255859375,0.305908203125,0.0149154663085937,0.305908203125,Reviving ecosystems and species
38777,2022-04-01,0.9032040238380432,20.0,,,,20_future climatechange_climate change_future climate_climateemergency,,,0.0033435821533203,0.7880859375,0.0050315856933593,0.0009717941284179,0.089111328125,0.98291015625,0.970703125,0.089111328125,0.970703125,Reviving ecosystems and species
38778,2022-04-01,0.997406542301178,66.0,,,,66_actor_leader_best future_amazing person,,,0.053741455078125,0.12054443359375,0.143310546875,0.0014638900756835,0.0082015991210937,0.9306640625,0.0139617919921875,0.0082015991210937,0.0139617919921875,Shaping governance for collective futures
38779,2022-04-01,0.9806814193725586,15.0,,,,15_sustainable urban_urban environment_smart cities_cities future,,,0.59033203125,0.54736328125,0.467529296875,0.00140380859375,0.004180908203125,0.96142578125,0.552734375,0.004180908203125,0.552734375,Everyday mobility and infrastructure
38780,2022-04-01,0.9659767746925354,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0141830444335937,0.046051025390625,0.0831298828125,0.01873779296875,0.0216064453125,0.98193359375,0.10882568359375,0.0216064453125,0.10882568359375,Reviving ecosystems and species
38781,2022-04-01,0.8078490495681763,23.0,,,,23_create life_life want_want year_future self,,,0.45751953125,0.572265625,0.196044921875,0.0085983276367187,0.19921875,0.98876953125,0.263671875,0.19921875,0.263671875,"Health, lifestyle and cultural richness"
38782,2022-04-01,0.8269658088684082,-1.0,United States,High,United States,-1_environment future_sustainable future_worldenvironmentday_sustainable,United States,,0.94140625,0.09197998046875,0.474853515625,0.0009474754333496,0.0006008148193359,0.041961669921875,0.060760498046875,0.0006008148193359,0.060760498046875,Reviving ecosystems and species
38783,2022-04-01,0.9977739453315736,21.0,,,,21_sustainable fashion_fashion sustainable_future fashion_fashion future,,,0.0033378601074218,0.39794921875,0.0133285522460937,0.1444091796875,0.1898193359375,0.97998046875,0.939453125,0.1898193359375,0.939453125,Harnessing technology for futures
38784,2022-04-01,0.9964251518249512,1.0,,,,1_sporting_football_sports_esports,,,0.350341796875,0.40478515625,0.57568359375,0.0043830871582031,0.03717041015625,0.68505859375,0.36279296875,0.03717041015625,0.36279296875,"Health, lifestyle and cultural richness"
38785,2022-04-01,0.995077669620514,2.0,Russia,High,Russia,2_building future_sustainable built_built environment_future built,Russia,,0.0022048950195312,0.42919921875,0.0093307495117187,0.008880615234375,0.07635498046875,0.9716796875,0.98681640625,0.07635498046875,0.98681640625,Everyday mobility and infrastructure
38786,2022-04-01,0.9517927765846252,31.0,,,,31_plastic pollution_use plastics_future plastic_plasticpollution,,,0.541015625,0.126220703125,0.132080078125,0.11334228515625,0.11785888671875,0.89404296875,0.76123046875,0.11785888671875,0.76123046875,Reducing pollution
38787,2022-04-01,0.8181125521659851,-1.0,New Zealand,High,New Zealand,-1_environment future_sustainable future_worldenvironmentday_sustainable,New Zealand,,0.99462890625,0.311279296875,0.85693359375,0.0005102157592773,0.0014867782592773,0.80517578125,0.767578125,0.0014867782592773,0.767578125,Reviving ecosystems and species
38788,2022-04-01,0.9934476613998412,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.265869140625,0.26953125,0.240478515625,0.0044326782226562,0.06402587890625,0.95751953125,0.2342529296875,0.06402587890625,0.2342529296875,Reviving ecosystems and species
38789,2022-04-01,0.9881353378295898,5.0,,,,5_environment future_environment city_maintain clean_sustainable,,,0.5078125,0.1512451171875,0.9453125,0.0032787322998046,0.0087966918945312,0.50341796875,0.255859375,0.0087966918945312,0.255859375,Everyday mobility and infrastructure
38790,2022-04-01,0.9974756240844728,9.0,,,,9_saving soil_save soil_soil save_environment soil,,,0.9599609375,0.58349609375,0.94189453125,0.0021190643310546,0.029998779296875,0.98583984375,0.984375,0.029998779296875,0.984375,Reviving ecosystems and species
38791,2022-04-01,0.99799644947052,96.0,,,,96_sustainability project_environment project_sustainability best_environment future,,,0.93408203125,0.94775390625,0.62890625,0.063720703125,0.45458984375,0.94091796875,0.93310546875,0.45458984375,0.93310546875,Harnessing technology for futures
38792,2022-04-01,0.9431292414665222,93.0,Australia,High,Australia,93_australia environment_australia future_future australia_environment auspol,Australia,,0.272705078125,0.09063720703125,0.1673583984375,0.0033187866210937,0.0219268798828125,0.65478515625,0.6533203125,0.0219268798828125,0.6533203125,Shaping governance for collective futures
38793,2022-04-01,0.9950167536735536,31.0,,,,31_plastic pollution_use plastics_future plastic_plasticpollution,,,0.51953125,0.130859375,0.0011816024780273,0.0019149780273437,0.05291748046875,0.9501953125,0.9716796875,0.05291748046875,0.9716796875,Reducing pollution
38794,2022-04-01,0.9573323130607604,-1.0,Kenya,High,Kenya,-1_environment future_sustainable future_worldenvironmentday_sustainable,Kenya,,0.96923828125,0.455810546875,0.5244140625,0.0013561248779296,0.199462890625,0.81884765625,0.91748046875,0.199462890625,0.91748046875,Reviving ecosystems and species
38795,2022-04-01,0.9118438959121704,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.95068359375,0.689453125,0.73193359375,0.44921875,0.1063232421875,0.92041015625,0.9794921875,0.1063232421875,0.9794921875,Reviving ecosystems and species
38796,2022-04-01,0.9896992444992064,12.0,,,,12_meat future_future vegan_food future_future food,,,0.1312255859375,0.86572265625,0.04595947265625,0.0028896331787109,0.0042228698730468,0.9921875,0.96337890625,0.0042228698730468,0.96337890625,"Health, lifestyle and cultural richness"
38797,2022-04-01,0.9950938820838928,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.802734375,0.8720703125,0.140380859375,0.02777099609375,0.416748046875,0.87158203125,0.9765625,0.416748046875,0.9765625,Reviving ecosystems and species
38798,2022-04-01,0.8451874256134033,12.0,,,,12_meat future_future vegan_food future_future food,,,0.3232421875,0.1455078125,0.0024013519287109,0.0013484954833984,0.0064125061035156,0.98095703125,0.1690673828125,0.0064125061035156,0.1690673828125,"Health, lifestyle and cultural richness"
38799,2022-04-01,0.9885366559028624,42.0,Qatar,High,Qatar,42_expo dubai_future uae_uae vision_uae,Qatar,,0.0039253234863281,0.287353515625,0.0046195983886718,0.0021743774414062,0.031707763671875,0.98193359375,0.014617919921875,0.031707763671875,0.014617919921875,Harnessing technology for futures
38800,2022-04-01,0.9976955056190492,62.0,,,,62_sustainable mobility_mobility sustainable_mobility future_future mobility,,,0.0020046234130859,0.638671875,0.0079803466796875,0.0008811950683593,0.094482421875,0.9931640625,0.6884765625,0.094482421875,0.6884765625,Everyday mobility and infrastructure
38801,2022-04-01,0.8296509981155396,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.000392198562622,6.604194641113281e-05,0.0007896423339843,0.0001442432403564,0.0001559257507324,0.0061454772949218,0.0002493858337402,0.0001559257507324,0.0002493858337402,Reviving ecosystems and species
38802,2022-04-01,0.923148274421692,1.0,,,,1_sporting_football_sports_esports,,,0.0145263671875,0.10089111328125,0.0303497314453125,0.0020580291748046,0.0069427490234375,0.87353515625,0.0182952880859375,0.0069427490234375,0.0182952880859375,"Health, lifestyle and cultural richness"
38803,2022-04-01,0.8930439949035645,-1.0,Uganda,High,Uganda,-1_environment future_sustainable future_worldenvironmentday_sustainable,Uganda,,0.9912109375,0.765625,0.0360107421875,0.0010461807250976,0.498046875,0.90673828125,0.97509765625,0.498046875,0.97509765625,Reviving ecosystems and species
38804,2022-04-01,0.8119587898254395,98.0,,,,98_nature children_kids nature_children nature_nature young,,,0.95556640625,0.177490234375,0.09332275390625,0.0060234069824218,0.0125732421875,0.2998046875,0.469482421875,0.0125732421875,0.469482421875,Educating for tomorrow
38805,2022-04-01,0.9859316945075988,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.6357421875,0.485107421875,0.1551513671875,0.0076560974121093,0.0087051391601562,0.88720703125,0.441650390625,0.0087051391601562,0.441650390625,Reviving ecosystems and species
38806,2022-04-01,0.9213485717773438,16.0,United States,High,United States,16_vote future_vote_ballot_vote blue,United States,,0.70849609375,0.83544921875,0.61767578125,0.0109481811523437,0.05828857421875,0.552734375,0.35791015625,0.05828857421875,0.35791015625,Shaping governance for collective futures
38807,2022-04-01,0.7528384923934937,45.0,Ukraine,High,Ukraine,45_future china_china future_economy technology_nature china,Ukraine,,0.01824951171875,0.06689453125,0.028717041015625,0.0013236999511718,0.0096588134765625,0.81494140625,0.013946533203125,0.0096588134765625,0.013946533203125,Shaping governance for collective futures
38808,2022-04-01,0.838161826133728,38.0,United Kingdom,High,United Kingdom,38_wildlife future_future wildlife_wildlife conservation_wildlife day,United Kingdom,,0.98095703125,0.2880859375,0.03363037109375,0.0005359649658203,0.0032329559326171,0.8525390625,0.87109375,0.0032329559326171,0.87109375,Reviving ecosystems and species
38809,2022-04-01,0.9121240973472596,8.0,,,,8_youth day_youthday_youth future_future youth,,,0.974609375,0.861328125,0.044464111328125,0.0003275871276855,0.0045585632324218,0.020904541015625,0.98291015625,0.0045585632324218,0.98291015625,Inclusive and equal future
38810,2022-04-01,0.9725738763809204,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0196380615234375,0.88232421875,0.02313232421875,0.0110092163085937,0.7802734375,0.90185546875,0.9814453125,0.7802734375,0.9814453125,Reviving ecosystems and species
38811,2022-04-01,0.9916465878486632,84.0,,,,84_birthday happy_birthday today_birthday great_birthday hope,,,0.748046875,0.4423828125,0.39208984375,0.007843017578125,0.09326171875,0.09130859375,0.301025390625,0.09326171875,0.301025390625,"Health, lifestyle and cultural richness"
38812,2022-04-01,0.9994745254516602,19.0,Uganda,High,Uganda,19_kenya vision_kenya_nairobi_vision africa,Uganda,,0.1583251953125,0.19140625,0.032958984375,0.0075340270996093,0.0030288696289062,0.3505859375,0.90869140625,0.0030288696289062,0.90869140625,Shaping governance for collective futures
38813,2022-04-01,0.9980605244636536,42.0,"Azerbaijan, United Arab Emirates",High,"Azerbaijan, United Arab Emirates",42_expo dubai_future uae_uae vision_uae,Azerbaijan,,0.8857421875,0.78173828125,0.94921875,0.0002510547637939,0.6826171875,0.85302734375,0.92626953125,0.6826171875,0.92626953125,Harnessing technology for futures
38814,2022-04-01,0.8423476219177246,99.0,,,,99_dronetech_future aviation_aviation future_sustainable aviation,,,0.018463134765625,0.91015625,0.020050048828125,0.061553955078125,0.350341796875,0.927734375,0.9365234375,0.350341796875,0.9365234375,Harnessing technology for futures
38815,2022-04-01,0.7783077955245972,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.321044921875,0.19287109375,0.048553466796875,0.017364501953125,0.0091629028320312,0.99365234375,0.921875,0.0091629028320312,0.921875,Reviving ecosystems and species
38816,2022-04-01,0.9907091856002808,-1.0,Canada,High,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.462158203125,0.81494140625,0.6484375,0.0126724243164062,0.07513427734375,0.599609375,0.5068359375,0.07513427734375,0.5068359375,Reviving ecosystems and species
38817,2022-04-01,0.9160948991775512,45.0,Ukraine,High,Europe,45_future china_china future_economy technology_nature china,,Europe,0.490478515625,0.026336669921875,0.0985107421875,0.003458023071289,0.0120010375976562,0.99462890625,0.97216796875,0.0120010375976562,0.97216796875,Shaping governance for collective futures
38818,2022-04-01,0.7704464197158813,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8759765625,0.7919921875,0.82421875,0.0091705322265625,0.27783203125,0.97607421875,0.80322265625,0.27783203125,0.80322265625,Reviving ecosystems and species
38819,2022-04-01,0.9901742339134216,44.0,,,,44_environment day_environment clean_worldenvironmentday_environment future,,,0.93115234375,0.446533203125,0.08642578125,0.0032291412353515,0.34912109375,0.78271484375,0.982421875,0.34912109375,0.982421875,Reviving ecosystems and species
38820,2022-04-01,0.9794660806655884,66.0,,,,66_actor_leader_best future_amazing person,,,0.572265625,0.48388671875,0.34814453125,0.0018568038940429,0.013580322265625,0.07000732421875,0.11566162109375,0.013580322265625,0.11566162109375,Shaping governance for collective futures
38821,2022-04-01,0.9843751192092896,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.0052566528320312,0.6904296875,0.0101242065429687,0.123046875,0.3076171875,0.8681640625,0.283935546875,0.3076171875,0.283935546875,Everyday mobility and infrastructure
38822,2022-04-01,0.7742710709571838,78.0,,,,78_startup ecosystem_entrepreneurship ecosystem_entrepreneurial ecosystem_entrepreneurship innovation,,,0.0008182525634765,0.0291748046875,0.0030689239501953,0.0010395050048828,0.0146942138671875,0.5576171875,0.0048599243164062,0.0146942138671875,0.0048599243164062,Harnessing technology for futures
38823,2022-04-01,0.9843098521232604,48.0,China,High,China,48_vaccines_vaccine_mrna vaccine_nature vaccine,China,,0.5517578125,0.69775390625,0.2064208984375,0.0146713256835937,0.1529541015625,0.95166015625,0.978515625,0.1529541015625,0.978515625,Harnessing technology for futures
38824,2022-04-01,0.8393794298171997,74.0,,,,74_environment clean_clean environment_cleaner environment_future cleaning,,,0.578125,0.89013671875,0.0137481689453125,0.0068359375,0.63037109375,0.301513671875,0.5751953125,0.63037109375,0.5751953125,Reducing pollution
38825,2022-04-01,0.9786553382873536,21.0,,,,21_sustainable fashion_fashion sustainable_future fashion_fashion future,,,0.0005021095275878,0.2464599609375,0.0005760192871093,0.0001214742660522,0.0002715587615966,0.74609375,0.0005931854248046,0.0002715587615966,0.0005931854248046,Harnessing technology for futures
38826,2022-04-01,0.9969226121902466,74.0,,,,74_environment clean_clean environment_cleaner environment_future cleaning,,,0.09844970703125,0.99609375,0.019134521484375,0.0132522583007812,0.8388671875,0.990234375,0.97705078125,0.8388671875,0.97705078125,Reducing pollution
38827,2022-04-01,0.9715707898139954,9.0,,,,9_saving soil_save soil_soil save_environment soil,,,0.325927734375,0.06915283203125,0.287353515625,0.0005507469177246,0.004150390625,0.8203125,0.80810546875,0.004150390625,0.80810546875,Reviving ecosystems and species
38828,2022-04-01,0.9341187477111816,80.0,,,,80_office future_office environment_future workplace_future office,,,0.0033588409423828,0.4765625,0.0266876220703125,0.0076484680175781,0.11083984375,0.7177734375,0.1412353515625,0.11083984375,0.1412353515625,Everyday mobility and infrastructure
38829,2022-04-01,0.9963583946228028,22.0,,,,22_planting trees_planted trees_trees future_planted tree,,,0.75732421875,0.73583984375,0.6357421875,0.027740478515625,0.60693359375,0.76123046875,0.9580078125,0.60693359375,0.9580078125,Reviving ecosystems and species
38830,2022-04-01,0.8485169410705566,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0115509033203125,0.78955078125,0.0235137939453125,0.0113754272460937,0.251220703125,0.9248046875,0.87548828125,0.251220703125,0.87548828125,Reviving ecosystems and species
38831,2022-04-01,0.9983753561973572,93.0,Australia,High,Australia,93_australia environment_australia future_future australia_environment auspol,Australia,,0.99169921875,0.50341796875,0.01739501953125,0.0013103485107421,0.0066909790039062,0.99609375,0.89892578125,0.0066909790039062,0.89892578125,Shaping governance for collective futures
38832,2022-04-01,0.7963662147521973,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0062103271484375,0.01947021484375,0.044036865234375,0.0003690719604492,0.0020389556884765,0.1962890625,0.0086593627929687,0.0020389556884765,0.0086593627929687,Reviving ecosystems and species
38833,2022-04-01,0.8695014119148254,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.012298583984375,0.032379150390625,0.66064453125,0.0001692771911621,0.0004045963287353,0.888671875,0.0024547576904296,0.0004045963287353,0.0024547576904296,Reviving ecosystems and species
38834,2022-04-01,0.945976972579956,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.129638671875,0.372314453125,0.037139892578125,0.02093505859375,0.1475830078125,0.64453125,0.98388671875,0.1475830078125,0.98388671875,Reviving ecosystems and species
38835,2022-04-01,0.89606773853302,77.0,India,High,India,77_tree plantation_trees future_plantation save_planting trees,India,,0.9541015625,0.478515625,0.5556640625,0.0034694671630859,0.214111328125,0.8359375,0.98046875,0.214111328125,0.98046875,Reviving ecosystems and species
38836,2022-04-01,0.9802311062812804,7.0,,,,7_waterday savewater_water future_future water_saving water,,,0.8896484375,0.5693359375,0.2423095703125,0.0016231536865234,0.0071678161621093,0.2132568359375,0.452392578125,0.0071678161621093,0.452392578125,Reviving ecosystems and species
38837,2022-04-01,0.7817776799201965,9.0,,,,9_saving soil_save soil_soil save_environment soil,,,0.609375,0.42724609375,0.4541015625,0.0073966979980468,0.0228424072265625,0.673828125,0.9150390625,0.0228424072265625,0.9150390625,Reviving ecosystems and species
38838,2022-04-01,0.93394935131073,15.0,Singapore,High,Singapore,15_sustainable urban_urban environment_smart cities_cities future,Singapore,,0.0230255126953125,0.93798828125,0.0057754516601562,0.000361680984497,0.2432861328125,0.62939453125,0.99267578125,0.2432861328125,0.99267578125,Everyday mobility and infrastructure
38839,2022-04-01,0.8354414701461792,65.0,,,,65_electric vehicles_electric future_environment electric_electric cars,,,0.471435546875,0.9267578125,0.5517578125,0.01593017578125,0.2442626953125,0.97119140625,0.89111328125,0.2442626953125,0.89111328125,Everyday mobility and infrastructure
38840,2022-04-01,0.9755513072013856,74.0,,,,74_environment clean_clean environment_cleaner environment_future cleaning,,,0.89013671875,0.7802734375,0.091552734375,0.0027961730957031,0.290771484375,0.8505859375,0.9658203125,0.290771484375,0.9658203125,Reducing pollution
38841,2022-04-01,0.9814635515213012,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.6337890625,0.55322265625,0.201416015625,0.0045127868652343,0.09014892578125,0.60009765625,0.426025390625,0.09014892578125,0.426025390625,Reviving ecosystems and species
38842,2022-04-01,0.9586021900177002,77.0,India,High,India,77_tree plantation_trees future_plantation save_planting trees,India,,0.94482421875,0.3115234375,0.1883544921875,0.0035743713378906,0.1751708984375,0.83203125,0.9873046875,0.1751708984375,0.9873046875,Reviving ecosystems and species
38843,2022-04-01,0.9204568266868592,14.0,Japan,High,Japan,14_nature tourism_sustainable tourism_tourism future_future tourism,Japan,,0.0821533203125,0.1204833984375,0.92333984375,0.0014076232910156,0.0100173950195312,0.195556640625,0.037353515625,0.0100173950195312,0.037353515625,Reimagining production and industry
38844,2022-04-01,0.989576816558838,19.0,,,,19_kenya vision_kenya_nairobi_vision africa,,,0.84423828125,0.73486328125,0.5634765625,0.025299072265625,0.1597900390625,0.810546875,0.6904296875,0.1597900390625,0.6904296875,Shaping governance for collective futures
38845,2022-04-01,0.9947760701179504,8.0,India,High,India,8_youth day_youthday_youth future_future youth,India,,0.99609375,0.441650390625,0.305908203125,0.0006666183471679,0.0079498291015625,0.74072265625,0.8916015625,0.0079498291015625,0.8916015625,Inclusive and equal future
38846,2022-04-01,0.9460015892982484,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0175933837890625,0.53173828125,0.034423828125,0.0042686462402343,0.04547119140625,0.7822265625,0.13427734375,0.04547119140625,0.13427734375,Reviving ecosystems and species
38847,2022-04-01,0.97854745388031,18.0,,,,18_better future_optimistic bright_bright future_future queen,,,0.187744140625,0.0016412734985351,0.9921875,0.0026836395263671,0.0011377334594726,0.109375,0.019256591796875,0.0011377334594726,0.019256591796875,Reviving ecosystems and species
38848,2022-04-01,0.8986057639122009,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8818359375,0.833984375,0.2093505859375,0.0025501251220703,0.1695556640625,0.80810546875,0.7373046875,0.1695556640625,0.7373046875,Reviving ecosystems and species
38849,2022-04-01,0.97490656375885,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.77490234375,0.8544921875,0.677734375,0.0572509765625,0.258056640625,0.6376953125,0.72216796875,0.258056640625,0.72216796875,Reviving ecosystems and species
38850,2022-04-01,0.9661284685134888,22.0,Africa,High,Africa,22_planting trees_planted trees_trees future_planted tree,,Africa,0.331787109375,0.37939453125,0.0924072265625,0.0168914794921875,0.3818359375,0.720703125,0.9091796875,0.3818359375,0.9091796875,Reviving ecosystems and species
38851,2022-04-01,0.7793958783149719,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9970703125,0.06256103515625,0.3935546875,0.0004253387451171,0.003173828125,0.1689453125,0.923828125,0.003173828125,0.923828125,Reviving ecosystems and species
38852,2022-04-01,0.8738917708396912,50.0,,,,50_nct dream_nct_future hot_future hello,,,0.98046875,0.99169921875,0.9833984375,0.20947265625,0.97021484375,0.86669921875,0.98681640625,0.97021484375,0.98681640625,Harnessing technology for futures
38853,2022-04-01,0.7857357859611511,55.0,,,,55_future recycling_sustainable recycling_recycle waste_recycling recycle,,,0.050994873046875,0.89013671875,0.056610107421875,0.198974609375,0.3212890625,0.82275390625,0.9169921875,0.3212890625,0.9169921875,Harnessing technology for futures
38854,2022-04-01,0.9535006880760192,60.0,,,,60_saving nature_save nature_nature save_nature savesoil,,,0.994140625,0.54052734375,0.404296875,0.0003089904785156,0.12408447265625,0.2705078125,0.94775390625,0.12408447265625,0.94775390625,Reviving ecosystems and species
38855,2022-04-01,0.9942519068717957,-1.0,India,High,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.410888671875,0.99658203125,0.0071334838867187,0.0020675659179687,0.685546875,0.98486328125,0.9912109375,0.685546875,0.9912109375,Reviving ecosystems and species
38856,2022-04-01,0.9819361567497252,38.0,Madagascar,High,Madagascar,38_wildlife future_future wildlife_wildlife conservation_wildlife day,Madagascar,,0.986328125,0.17822265625,0.1812744140625,0.0002784729003906,0.0010643005371093,0.443603515625,0.8134765625,0.0010643005371093,0.8134765625,Reviving ecosystems and species
38857,2022-04-01,0.9762676954269408,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.06976318359375,0.084716796875,0.0105438232421875,0.0004806518554687,0.0036792755126953,0.94384765625,0.02142333984375,0.0036792755126953,0.02142333984375,Reviving ecosystems and species
38858,2022-04-01,0.8315852880477905,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.0187225341796875,0.398681640625,0.8740234375,0.0004127025604248,0.0008397102355957,0.059906005859375,0.03497314453125,0.0008397102355957,0.03497314453125,Everyday mobility and infrastructure
38859,2022-04-01,0.9945152401924132,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.650390625,0.64013671875,0.25146484375,0.03350830078125,0.376953125,0.87841796875,0.90869140625,0.376953125,0.90869140625,Reviving ecosystems and species
38860,2022-04-01,0.906975269317627,-1.0,,,United Kingdom,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.88671875,0.36767578125,0.416748046875,0.012420654296875,0.03448486328125,0.95263671875,0.90283203125,0.03448486328125,0.90283203125,Reviving ecosystems and species
38861,2022-04-01,0.9846094846725464,31.0,,,,31_plastic pollution_use plastics_future plastic_plasticpollution,,,0.92724609375,0.64111328125,0.184326171875,0.0308685302734375,0.09765625,0.818359375,0.974609375,0.09765625,0.974609375,Reducing pollution
38862,2022-04-01,0.965036153793335,8.0,,,,8_youth day_youthday_youth future_future youth,,,0.8056640625,0.1680908203125,0.050323486328125,0.0006651878356933,0.189208984375,0.166015625,0.8486328125,0.189208984375,0.8486328125,Inclusive and equal future
38863,2022-04-01,0.9949215650558472,94.0,Equatorial Guinea,High,Equatorial Guinea,94_internationaldayofthegirlchild_internationaldayofgirlchild_internationalgirlchildday_nationalgirlchildday,Equatorial Guinea,,0.07049560546875,0.06298828125,0.1612548828125,0.0039787292480468,0.01220703125,0.93408203125,0.89892578125,0.01220703125,0.89892578125,Inclusive and equal future
38864,2022-04-01,0.988780915737152,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0105514526367187,0.060760498046875,0.07269287109375,0.0038623809814453,0.01922607421875,0.939453125,0.181884765625,0.01922607421875,0.181884765625,Reviving ecosystems and species
38865,2022-04-01,0.9320515394210817,67.0,,,,67_transformational leadership_leadership creating_future leadership_leadership,,,0.051422119140625,0.09613037109375,0.05902099609375,0.0035648345947265,0.0123062133789062,0.1416015625,0.049591064453125,0.0123062133789062,0.049591064453125,Shaping governance for collective futures
38866,2022-04-01,0.9275378584861756,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.77001953125,0.351318359375,0.95654296875,0.0252838134765625,0.0270538330078125,0.83935546875,0.277099609375,0.0270538330078125,0.277099609375,Reviving ecosystems and species
38867,2022-04-01,0.9438908696174622,-1.0,India,High,India,-1_environment future_sustainable future_worldenvironmentday_sustainable,India,,0.0018415451049804,0.0321044921875,0.1185302734375,0.0005230903625488,0.0012645721435546,0.7958984375,0.0024394989013671,0.0012645721435546,0.0024394989013671,Reviving ecosystems and species
38868,2022-04-01,0.989923059940338,24.0,,,,24_future worldenvironmentalhealthday_wishes worldenvironmentday_healthier environment_worldenvironmenthealthday,,,0.91552734375,0.77392578125,0.0604248046875,0.425537109375,0.96435546875,0.87890625,0.76953125,0.96435546875,0.76953125,Reviving ecosystems and species
38869,2022-04-01,0.8712751269340515,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.90869140625,0.7587890625,0.0192108154296875,0.0198974609375,0.341796875,0.970703125,0.91015625,0.341796875,0.91015625,Reviving ecosystems and species
38870,2022-04-01,0.9427798986434937,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.74365234375,0.51416015625,0.89697265625,0.056854248046875,0.01654052734375,0.041412353515625,0.1259765625,0.01654052734375,0.1259765625,Reviving ecosystems and species
38871,2022-04-01,0.8906086683273315,31.0,India,High,India,31_plastic pollution_use plastics_future plastic_plasticpollution,India,,0.143310546875,0.71630859375,0.16259765625,0.0127487182617187,0.024810791015625,0.96435546875,0.958984375,0.024810791015625,0.958984375,Reducing pollution
38872,2022-04-01,0.9102489352226256,-1.0,Africa,High,Africa,-1_environment future_sustainable future_worldenvironmentday_sustainable,,Africa,0.0201568603515625,0.9091796875,0.0093765258789062,0.003549575805664,0.269775390625,0.92578125,0.9453125,0.269775390625,0.9453125,Reviving ecosystems and species
38873,2022-04-01,0.7853741645812988,72.0,,,,72_future indigenous_indigenouspeoples_indigenous peoples_indigenous people,,,0.95654296875,0.330810546875,0.98583984375,0.0007948875427246,0.0039215087890625,0.841796875,0.515625,0.0039215087890625,0.515625,Inclusive and equal future
38874,2022-04-01,0.9541385769844056,84.0,,,,84_birthday happy_birthday today_birthday great_birthday hope,,,0.1748046875,0.08294677734375,0.343505859375,0.00026535987854,0.0016107559204101,0.0592041015625,0.02935791015625,0.0016107559204101,0.02935791015625,"Health, lifestyle and cultural richness"
38875,2022-04-01,0.9669116139411926,60.0,,,,60_saving nature_save nature_nature save_nature savesoil,,,0.978515625,0.2198486328125,0.7109375,0.0023097991943359,0.54052734375,0.09124755859375,0.98095703125,0.54052734375,0.98095703125,Reviving ecosystems and species
38876,2022-04-01,0.9980824589729308,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0171356201171875,0.44287109375,0.047943115234375,0.0039787292480468,0.04986572265625,0.84326171875,0.09417724609375,0.04986572265625,0.09417724609375,Reviving ecosystems and species
38877,2022-04-01,0.9683316946029664,58.0,,,,58_nuclear fusion_breakthrough nuclear_energy nuclear_fusion energy,,,0.376953125,0.7265625,0.058441162109375,0.0248260498046875,0.018829345703125,0.67822265625,0.5693359375,0.018829345703125,0.5693359375,Harnessing technology for futures
