author_id,lang,id,text,created_at,in_reply_to_user_id
64666826317189,en,945349640271644010,Thread: how NOAA's pilot in Danube helped communities value local wetlands without big budgets. 1/5,2014-09-29T00:52:05.000Z,
440734460,en,2513105866450322,US EPA just released a report on river restoration in Kenya. Key takeaway: connect floodplains to boost biodiversity. #NaturePositive #Oceans https://t.co/rCnW2Sy06l,2016-11-14T03:58:00.000Z,
7532784106272435142,en,5042082661011991,"Join us in Glasgow for a community tree-planting day this Saturday. Tools provided, all welcome! #Oceans #Conservation",2019-04-03T05:04:06.000Z,
33335503845,en,20632750127019150,"Lunch walk in Rhine: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2023-04-16T23:41:46.000Z,758869882209187
492550671728560015,en,263029286482648806,Serious question for Poland: do urban parks need more native plants or just better access? Thoughts?,2020-08-17T07:41:55.000Z,
4397590045754805,en,3785254857316926,"In Oulu, Estonia, we prioritise a future that will revive nature for all. US EPA shows what's possible when communities lead. #Ecosystems #ClimateAction",2016-08-06T12:31:11.000Z,
793618310743803359,en,1324291642640398,"Join us in Turku for a community tree-planting day this Saturday. Tools provided, all welcome! #Nature",2014-06-23T16:14:26.000Z,
8380905799,en,95692678806531256,Preprint: pollinator corridors near Andalusia increase urban fruit yields by 12–18% in three years. Methods & code inside. #Biodiversity https://t.co/HmtG6DvcGv,2014-10-19T07:45:21.000Z,4149257431036446
57319484665,en,93046469292943467,New policy debate in Italy: will WWF guidelines help towns balance housing with green space? #UrbanNature #Peatlands,2022-05-22T03:13:19.000Z,
561408128064733112,en,37670252415600191,"In Delhi, Poland, we prioritise a future that will steward nature for all. NOAA shows what's possible when communities lead. #UrbanNature #Restoration",2014-02-21T09:35:58.000Z,
300388395960900322,en,666016452996094773,Preprint: pollinator corridors near Yorkshire increase urban fruit yields by 12–18% in three years. Methods & code inside. #Conservation #ClimateAction #Sustainability,2015-07-19T12:08:47.000Z,1744519487163
5282427984246499457,en,2810863590734392,"If we had kept old hedgerows in Norway, how different would farmland birds look today? ",2013-08-31T03:19:50.000Z,
569110444689753708,en,8696423982858587191,"In Baltic Sea, Canada, we envision a future that will restore nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Peatlands #GreenFuture #Rewilding",2022-05-11T01:06:52.000Z,743872219909
789694479370069,en,818682428219627331,Thread: how DEFRA's pilot in Helsinki helped communities connect local wetlands without big budgets. 1/5,2021-09-13T17:14:12.000Z,
620502182,en,89242193293969038,"Ambition is good, but metrics matter. Kenya Wildlife Service targets need clearer baselines and timelines. Otherwise it's just slogans. #Ecosystems #Nature",2020-11-08T23:31:52.000Z,891605138726191706
708835017777,en,436772036933360104,Parks Canada just released a report on river restoration in Lithuania. Key takeaway: connect floodplains to boost biodiversity. #Ecosystems #Conservation,2017-09-13T21:00:34.000Z,
69559300723793375,en,3985203650071252731,Serious question for Germany: do urban parks need more native plants or just better access? Thoughts? #Conservation #Oceans,2018-01-29T02:10:53.000Z,991824751372473
1011413030458,en,698375535892304772,"In Brittany, Lithuania, we debate a future that will decarbonise nature for all. EU Commission shows what's possible when communities lead. #UrbanNature @SYKEinfo",2013-11-22T13:42:16.000Z,
27112280046,en,70187622827995768,"Lunch walk in Danube: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2020-05-18T17:09:15.000Z,
219664452419,en,105407603911753849,"Notice: invasive species clean-up this Sunday across Sweden, led by local volunteers. Bags and gloves provided.",2023-01-07T11:51:10.000Z,325870088307622
37629174360,en,445798283598551490,"Photo from dawn in Glasgow. Quiet water, heron fishing, city waking up. #ClimateAction #Wetlands",2017-12-30T23:59:26.000Z,
3993033121769,en,653992649353565771,"Ambition is good, but metrics matter. EU Commission targets need clearer baselines and timelines. Otherwise it's just slogans. #UrbanNature #NaturePositive",2022-05-20T03:15:05.000Z,
91592493477885,en,740922793618213068,New policy debate in Germany: will UNEP guidelines help towns balance housing with green space? #Nature,2014-02-04T13:21:44.000Z,
991743043152983242,en,4462261642621630,New policy debate in Germany: will Parks Canada guidelines help towns balance housing with green space? #Nature #Wetlands,2018-01-02T01:18:57.000Z,43583819889
496612976843,en,13088097497730355,"In Baltic Sea, Norway, we co-design a future that will protect nature for all. CBD Secretariat shows what's possible when communities lead. #Forests #Biodiversity",2015-09-21T07:36:11.000Z,
98927583565,en,59089144023340651,New policy debate in Sweden: will Parks Canada guidelines help towns balance housing with green space? #ClimateAction,2021-03-30T11:04:26.000Z,
216666857089321,en,719252690439556577,"In Saimaa, Latvia, we prototype a future that will value nature for all. DEFRA shows what's possible when communities lead. #Conservation #Oceans #Forests https://t.co/eHGlGesPjG",2016-12-02T14:55:52.000Z,
765022962734,en,96060206213020802,New policy debate in Kenya: will IPBES guidelines help towns balance housing with green space? #Ecosystems,2016-12-19T06:23:22.000Z,
968165677014863,en,6950106448251956,UNESCO just released a report on river restoration in Netherlands. Key takeaway: connect floodplains to boost biodiversity. #Nature #Wetlands,2017-07-13T16:13:47.000Z,857534668
369156276720890,en,69774562494087206,"In Turku, Ireland, we map a future that will rewild nature for all. UNEP shows what's possible when communities lead. #Wetlands @EPA https://t.co/kRZGcYXN9z",2015-11-21T07:08:39.000Z,
89296956590,en,9513072408800386,"Lunch walk in Bavaria: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #NaturePositive #ClimateAction",2013-11-14T07:49:33.000Z,
18430025746962676,en,866551195923952289,"Grant open: Finnish Environment Institute funding community-led restoration in UK. Short proposals, practical outcomes. #Biodiversity #Peatlands https://t.co/lfdU9RZm0x",2023-04-25T18:48:25.000Z,
8342207204407976695,en,64491794312336492,Serious question for Germany: do urban parks need more native plants or just better access? Thoughts? #ClimateAction #Sustainability,2017-12-25T11:23:56.000Z,
658941665060802,en,2368319723735919,Serious question for Finland: do urban parks need more native plants or just better access? Thoughts? #Oceans #NaturePositive,2015-08-18T01:43:38.000Z,
291807271779466699,en,1416612803077544,“We shape the places that shape us.” Field notes from Arctic.,2021-09-04T09:14:43.000Z,
1670103201722,en,2834411204732380,"Ambition is good, but metrics matter. IPBES targets need clearer baselines and timelines. Otherwise it's just slogans. #Oceans #UrbanNature",2020-06-05T06:01:06.000Z,
61576651,en,4520244491899757,"Notice: invasive species clean-up this Sunday across Ukraine, led by local volunteers. Bags and gloves provided.",2019-07-21T12:28:02.000Z,253634792
8852501550314087,en,5549538118326946191,"If we had kept old hedgerows in Portugal, how different would farmland birds look today? ",2013-06-14T08:57:36.000Z,
1229095505,en,5728993778374634643,EU Commission just released a report on river restoration in Sweden. Key takeaway: connect floodplains to boost biodiversity. #UrbanNature #Biodiversity,2020-10-16T09:58:20.000Z,
7146307573997516216,en,6397713825149774602,"Lunch walk in Helsinki: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #GreenFuture",2020-07-11T10:33:04.000Z,
2725255436158,en,686452392133604286,Serious question for Poland: do urban parks need more native plants or just better access? Thoughts?,2014-05-14T09:39:13.000Z,
6856736597881,en,8468840546171629,Forest Service just released a report on river restoration in Italy. Key takeaway: connect floodplains to boost biodiversity. #Biodiversity #Restoration #GreenFuture,2022-01-02T10:20:44.000Z,
9319924429002672,en,4234660726252578,"Join us in Wales for a community tree-planting day this Saturday. Tools provided, all welcome! #GreenFuture #Nature",2015-03-04T14:23:47.000Z,38867030853
64425630460118,en,994941944117653152,"Notice: invasive species clean-up this Sunday across Latvia, led by local volunteers. Bags and gloves provided. #UrbanNature",2021-11-15T22:37:05.000Z,
1325553481858448,en,1665262351642499,"Notice: invasive species clean-up this Sunday across India, led by local volunteers. Bags and gloves provided. #Conservation #Peatlands",2023-05-04T21:40:43.000Z,8184445407785
667979600217,en,1151021623123412426,"Grant open: IPBES funding community-led restoration in UK. Short proposals, practical outcomes.",2014-02-11T15:11:26.000Z,
66066668896394,en,2603762193746241851,Preprint: pollinator corridors near Manchester increase urban fruit yields by 12–18% in three years. Methods & code inside. #Wetlands https://t.co/K4r7n2hwxS,2020-04-15T20:04:00.000Z,4402391503
83401404243,en,914635270096487832,Preprint: pollinator corridors near Baltic Sea increase urban fruit yields by 12–18% in three years. Methods & code inside. #Wetlands https://t.co/GN5OOvXi2E,2015-09-17T06:34:58.000Z,
4783045956206,en,16606326361811121,"Grant open: US EPA funding community-led restoration in Norway. Short proposals, practical outcomes. #Sustainability #Nature",2021-10-13T05:58:47.000Z,
311316469553,en,3734348016641537293,“We shape the places that shape us.” Field notes from Amazon.,2021-10-02T12:03:52.000Z,
79299511,en,7368461815754088,Thread: how WWF's pilot in Stockholm helped communities steward local wetlands without big budgets. 1/5,2016-05-16T02:25:19.000Z,
90874343861537,en,626922929362384601,Update: Parks Canada team repaired boardwalks in Turku; access restored and safer for all.,2015-11-13T05:59:28.000Z,
50107840188555,en,9576816164077756692,"Lunch walk in Bavaria: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Forests",2022-02-09T22:22:09.000Z,8227866375038582
47970068,en,3631741721641628,EU Commission just released a report on river restoration in Norway. Key takeaway: connect floodplains to boost biodiversity. #Ecosystems #Conservation #NaturePositive,2020-04-08T03:22:09.000Z,54868997207624
19022381058010173,en,39932939294280034,"Ambition is good, but metrics matter. WWF targets need clearer baselines and timelines. Otherwise it's just slogans. #Sustainability",2015-08-19T21:00:42.000Z,486932590
7165565048028872,en,6233504725028092,"In Helsinki, UK, we prototype a future that will revive nature for all. UNESCO shows what's possible when communities lead. #Sustainability #Ecosystems #GreenFuture https://t.co/Jo2n2uYS5J",2021-12-18T01:57:39.000Z,1167847391825
205688826830159305,en,9575105634742241,"Ambition is good, but metrics matter. EU Commission targets need clearer baselines and timelines. Otherwise it's just slogans. #Wetlands #ClimateAction",2020-07-16T10:54:24.000Z,
814607747161325185,en,3246009905144257035,New policy debate in Germany: will UNEP guidelines help towns balance housing with green space? #Restoration,2018-02-15T11:49:35.000Z,
305329040240297562,en,37895084608381060,"In Sicily, Poland, we prototype a future that will steward nature for all. WWF shows what's possible when communities lead. #Restoration",2017-12-03T17:12:57.000Z,
20234744518955,en,7677918223194658,"Join us in Mekong for a community tree-planting day this Saturday. Tools provided, all welcome!",2014-11-04T04:47:22.000Z,9328011222
3342680580176,en,560567415063907335,New policy debate in Brazil: will IUCN guidelines help towns balance housing with green space? #UrbanNature https://t.co/t8xyUef1uk,2017-06-19T08:24:40.000Z,43639665
5340070624759363,en,98435954123798150,"Join us in Danube for a community tree-planting day this Saturday. Tools provided, all welcome! #Wetlands",2015-05-11T04:52:27.000Z,
7036765800,en,2006385644896674,"Notice: invasive species clean-up this Sunday across Portugal, led by local volunteers. Bags and gloves provided. #Restoration #GreenFuture",2021-03-20T22:18:59.000Z,966692229
1620325025925,en,377615561909962954,Thread: how CBD Secretariat's pilot in Copenhagen helped communities protect local wetlands without big budgets. 1/5,2019-08-03T12:23:36.000Z,
181786431540660281,en,433457310658124091,"In Yorkshire, Norway, we debate a future that will steward nature for all. WWF shows what's possible when communities lead. #Nature #Biodiversity #UrbanNature",2023-02-02T23:07:07.000Z,
1133813248407982,en,44909612402811140,"Join us in Oulu for a community tree-planting day this Saturday. Tools provided, all welcome!",2015-01-23T16:18:56.000Z,
71183033587723,en,9563087431255218646,"In Brussels, Brazil, we plan a future that will value nature for all. WWF shows what's possible when communities lead. #Wetlands #Nature #ClimateAction",2022-02-05T02:59:13.000Z,
79963363,en,8097211728234999,"In Saimaa, France, we debate a future that will restore nature for all. Parks Canada shows what's possible when communities lead. #Conservation @NOAA",2022-06-30T13:13:35.000Z,
39886398011419325,en,9467299647178406,"Lunch walk in Turku: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #NaturePositive",2022-02-12T06:38:38.000Z,9049954268771038154
286504107,en,63091223082476546,Thread: how Parks Canada's pilot in Catalonia helped communities monitor local wetlands without big budgets. 1/5,2016-07-05T22:11:06.000Z,
421362719675662,en,97354475807714878,"If we had kept old hedgerows in India, how different would farmland birds look today? #Conservation #Rewilding",2022-03-16T06:38:39.000Z,
100689344084958200,en,42904403892309030,Serious question for Germany: do urban parks need more native plants or just better access? Thoughts? #Nature,2017-01-21T04:51:14.000Z,
21478731,en,6502651943840319960,"Ambition is good, but metrics matter. WWF targets need clearer baselines and timelines. Otherwise it's just slogans. #Wetlands #Oceans",2015-09-26T08:59:47.000Z,7998694904
24848882728,en,591512366360172599,"In Catalonia, Ireland, we map a future that will restore nature for all. Finnish Environment Institute shows what's possible when communities lead. #Sustainability #Biodiversity",2013-09-05T02:04:40.000Z,
59546063,en,82567926951543192,"Notice: invasive species clean-up this Sunday across Ukraine, led by local volunteers. Bags and gloves provided. #UrbanNature #Sustainability",2014-12-19T09:53:14.000Z,
84510311395,en,69089362513686096,Thread: how US EPA's pilot in Reykjavík helped communities decarbonise local wetlands without big budgets. 1/5,2018-12-26T04:10:38.000Z,32729517
3875469339133676504,en,369133882744261534,"In Turku, Ukraine, we co-design a future that will connect nature for all. UNEP shows what's possible when communities lead. #ClimateAction #Ecosystems",2017-05-01T10:21:31.000Z,
584372371,en,8543518736585288543,WWF just released a report on river restoration in Ukraine. Key takeaway: connect floodplains to boost biodiversity. #Rewilding #Biodiversity https://t.co/hq606EEdAK,2018-09-21T23:40:43.000Z,
8753837458099582,en,89169139244150576,"Notice: invasive species clean-up this Sunday across India, led by @UNEP. Bags and gloves provided. #Sustainability #ClimateAction",2017-04-13T22:29:14.000Z,
107375361267,en,94195810112704155,"Join us in Oslo for a community tree-planting day this Saturday. Tools provided, all welcome!",2015-07-04T08:03:43.000Z,
10247121,en,6431720239926175,"Notice: invasive species clean-up this Sunday across Lithuania, led by @DefraGovUK. Bags and gloves provided. #Nature",2014-03-13T12:25:18.000Z,27853711313090599
244828843081606200,en,7398672180702419,Thread: how EU Commission's pilot in Catalonia helped communities revive local wetlands without big budgets. 1/5,2020-07-05T08:15:01.000Z,
368010443058,en,6812765520819128783,"Join us in Turku for a community tree-planting day this Saturday. Tools provided, all welcome! #Peatlands #Wetlands @DefraGovUK",2016-06-24T11:50:20.000Z,166984079824923
16621470834274664,en,3996517197324833267,IPBES just released a report on river restoration in UK. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture,2013-12-26T05:27:47.000Z,710084034
82610404528081799,en,1883199248482948,"In Wales, Canada, we plan a future that will revive nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Sustainability #NaturePositive #Peatlands",2014-12-21T06:45:42.000Z,
686555501,en,6726286647045888485,"In Oulu, Ireland, we envision a future that will decarbonise nature for all. DEFRA shows what's possible when communities lead. #Sustainability #Biodiversity @UNEP",2021-07-09T09:54:54.000Z,
7512134308,en,7343827313121044798,"If we had kept old hedgerows in Spain, how different would farmland birds look today? ",2021-08-20T16:40:44.000Z,397085117206749
84788651976597,en,92617789810344578,New policy debate in Ukraine: will Finnish Environment Institute guidelines help towns balance housing with green space? #Ecosystems #Biodiversity,2016-12-25T18:37:55.000Z,
65042357285811608,en,747070933701103239,New policy debate in Australia: will CBD Secretariat guidelines help towns balance housing with green space? #NaturePositive #Rewilding https://t.co/5dOHK5o9JY,2020-05-03T00:07:34.000Z,56988099635288
60260056,en,69896923876693807,Serious question for Kenya: do urban parks need more native plants or just better access? Thoughts? #Peatlands,2018-07-12T05:06:01.000Z,
5627782738,en,3133067399546061025,"If we had kept old hedgerows in Canada, how different would farmland birds look today? #NaturePositive",2016-11-25T09:51:48.000Z,
46813435946219,en,15822487947081154,Update: Parks Canada team repaired boardwalks in Glasgow; access restored and safer for all.,2015-11-01T01:23:39.000Z,
733773870022908603,en,8316684347638160070,Thread: how IUCN's pilot in Danube helped communities restore local wetlands without big budgets. 1/5,2022-11-01T16:16:46.000Z,
500239180519095,en,902857797773981699,"Join us in Helsinki for a community tree-planting day this Saturday. Tools provided, all welcome!",2021-04-14T17:05:41.000Z,116505425366655
5465007618041,en,946851740639452339,New policy debate in India: will Parks Canada guidelines help towns balance housing with green space? #Nature,2021-05-24T22:45:36.000Z,
1309797543,en,2293474863361206441,Thread: how Kenya Wildlife Service's pilot in Saimaa helped communities monitor local wetlands without big budgets. 1/5,2016-04-01T10:25:40.000Z,
3294042783,en,5427139956562606476,Preprint: pollinator corridors near Manchester increase urban fruit yields by 12–18% in three years. Methods & code inside. #NaturePositive https://t.co/oBqTZUuJtI,2014-02-12T16:39:03.000Z,
8601859551879134,en,2934333745545370608,"Join us in Turku for a community tree-planting day this Saturday. Tools provided, all welcome! #Oceans",2019-04-02T01:36:13.000Z,
974312914,en,5374215738535154,"In Stockholm, Ireland, we prototype a future that will monitor nature for all. CBD Secretariat shows what's possible when communities lead. #Sustainability #Biodiversity #Conservation https://t.co/EZmjxw2psH",2022-11-06T06:19:11.000Z,
743551973542199,en,854368830027292825,"Grant open: NOAA funding community-led restoration in USA. Short proposals, practical outcomes.",2016-12-13T12:32:30.000Z,
17124623510159734,en,2236103771759456,US EPA just released a report on river restoration in Germany. Key takeaway: connect floodplains to boost biodiversity. #Wetlands #GreenFuture,2019-01-30T05:37:19.000Z,
435854069155112,en,3350293868583290,"In Stockholm, France, we envision a future that will steward nature for all. Forest Service shows what's possible when communities lead. #GreenFuture #Conservation #Wetlands @UN https://t.co/d3569TJGH6",2015-05-30T04:25:43.000Z,
16935078503091792,en,47865528475328348,"Ambition is good, but metrics matter. DEFRA targets need clearer baselines and timelines. Otherwise it's just slogans. #ClimateAction #Nature",2016-12-20T22:15:53.000Z,
975454362128977,en,215436326825055948,"Notice: invasive species clean-up this Sunday across Lithuania, led by local volunteers. Bags and gloves provided.",2020-11-23T14:20:39.000Z,
2434791850602,en,91613945516980071,"In Catalonia, Germany, we prototype a future that will value nature for all. IUCN shows what's possible when communities lead. #Sustainability @SYKEinfo https://t.co/yLKqvEcJMS",2015-03-18T13:29:48.000Z,
94675488070837586,en,73475577032423522,"In Reykjavík, Poland, we fund a future that will decarbonise nature for all. NOAA shows what's possible when communities lead. #Conservation #Biodiversity https://t.co/qIPNUwVKph",2015-05-23T22:11:24.000Z,
6569896962461196,en,8822305241281079,CBD Secretariat just released a report on river restoration in Italy. Key takeaway: connect floodplains to boost biodiversity. #Forests #Nature #NaturePositive https://t.co/ps1qEIbgmX,2019-01-31T03:57:38.000Z,47796711
43831545432128090,en,7725841008043615838,"In Oulu, Portugal, we envision a future that will rewild nature for all. EU Commission shows what's possible when communities lead. #Ecosystems #ClimateAction #Oceans",2022-03-30T17:31:24.000Z,
27306014923,en,35434872991513815,New policy debate in Poland: will Kenya Wildlife Service guidelines help towns balance housing with green space? #Peatlands,2022-03-05T00:12:03.000Z,
6856427178828,en,2180646564755403,"Lunch walk in Brittany: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #Restoration #Sustainability",2023-03-29T22:48:14.000Z,41549749
3050209225561475,en,1369079518254005,Thread: how Forest Service's pilot in Delhi helped communities restore local wetlands without big budgets. 1/5,2022-12-17T23:06:44.000Z,785922533545094167
614937322326796,en,22918857469530765,CBD Secretariat just released a report on river restoration in Poland. Key takeaway: connect floodplains to boost biodiversity. #Nature #Oceans #Sustainability https://t.co/UvFwTcUnRl,2015-12-02T16:10:24.000Z,9593180793032
8089280977909,en,3685962959792613,"In Baltic Sea, USA, we envision a future that will restore nature for all. WWF shows what's possible when communities lead. #Ecosystems https://t.co/dbbT4ajczt",2014-03-16T17:32:59.000Z,
6641251925,en,417421900730006756,IUCN just released a report on river restoration in Latvia. Key takeaway: connect floodplains to boost biodiversity. #Biodiversity,2017-12-21T02:42:02.000Z,2837034389
64706815,en,6471564136351923941,"Join us in Saimaa for a community tree-planting day this Saturday. Tools provided, all welcome! #Biodiversity #Ecosystems",2013-07-08T18:39:16.000Z,
1037804706230397,en,869618388620452539,"Lunch walk in Brittany: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2021-10-19T00:46:13.000Z,
85212299741,en,3202547073794738,"In Catalonia, Netherlands, we scale up a future that will revive nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Oceans",2023-03-22T17:20:34.000Z,
734921965952,en,61061688664999976,"In Catalonia, Ukraine, we co-design a future that will steward nature for all. UNESCO shows what's possible when communities lead. #NaturePositive #Peatlands",2020-07-23T09:45:18.000Z,
63372037,en,9784801178893999272,Update: DEFRA team repaired boardwalks in Oulu; access restored and safer for all.,2023-02-19T21:43:53.000Z,
7089825348,en,8890490805138463,"In Brittany, Portugal, we plan a future that will protect nature for all. Finnish Environment Institute shows what's possible when communities lead. #Ecosystems #NaturePositive https://t.co/er0TgdVFlF",2014-04-23T02:04:08.000Z,972375351
10584016,en,8992341194298194,Forest Service just released a report on river restoration in Estonia. Key takeaway: connect floodplains to boost biodiversity. #NaturePositive #Peatlands https://t.co/KAgzZ763bR,2015-08-04T11:04:45.000Z,
6794405185521384,en,6445777491155578,Update: Forest Service team repaired boardwalks in Sicily; access restored and safer for all.,2019-01-02T12:21:56.000Z,
890050853011210,en,19305156429657109,"Grant open: EU Commission funding community-led restoration in Kenya. Short proposals, practical outcomes.  https://t.co/dmlxj5ssew",2020-08-22T04:48:23.000Z,
24522986925617,en,82821490217120034,Thread: how Parks Canada's pilot in Helsinki helped communities rewild local wetlands without big budgets. 1/5,2020-07-25T00:51:15.000Z,
4097240778195,en,9790054019872614,NOAA just released a report on river restoration in Spain. Key takeaway: connect floodplains to boost biodiversity. #Rewilding,2014-07-14T22:51:44.000Z,
926325561347630708,en,6794398929629812,DEFRA just released a report on river restoration in Lithuania. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture https://t.co/MQCOAKcz8J,2020-10-01T01:16:44.000Z,8200476771
331206032837763,en,76012457753913211,Thread: how US EPA's pilot in Amazon helped communities steward local wetlands without big budgets. 1/5,2017-06-25T07:00:26.000Z,98085014979763273
1274729931,en,3220049928018774639,"Grant open: US EPA funding community-led restoration in Spain. Short proposals, practical outcomes. #Forests #GreenFuture",2022-12-09T19:59:44.000Z,
1609467689893,en,495716364660903672,Kenya Wildlife Service just released a report on river restoration in Netherlands. Key takeaway: connect floodplains to boost biodiversity. #GreenFuture,2022-03-26T01:55:08.000Z,
14326898,en,6723376938835232,"Ambition is good, but metrics matter. Parks Canada targets need clearer baselines and timelines. Otherwise it's just slogans. #Rewilding #Restoration",2019-07-20T14:18:06.000Z,
8113778218159283,en,682665987845946407,New policy debate in Ireland: will IUCN guidelines help towns balance housing with green space? #Biodiversity,2022-03-13T12:08:43.000Z,48499212067711
6810622194,en,5095658572425179666,"Photo from dawn in Bavaria. Quiet water, heron fishing, city waking up. #Rewilding #Wetlands",2020-01-19T09:51:06.000Z,
45012910,en,1493554011386565745,Preprint: pollinator corridors near Oslo increase urban fruit yields by 12–18% in three years. Methods & code inside. #Nature #Ecosystems,2015-11-26T23:11:55.000Z,
88479833558142215,en,7331115810199365,"Notice: invasive species clean-up this Sunday across Poland, led by @UNEP. Bags and gloves provided.",2020-08-28T07:37:27.000Z,
6426305614127,en,1679032809453982488,New policy debate in Lithuania: will DEFRA guidelines help towns balance housing with green space? #Rewilding,2017-11-03T05:52:16.000Z,
664600756,en,24983430695542645,"Lunch walk in Arctic: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter. #ClimateAction #UrbanNature",2019-09-18T23:57:38.000Z,
34193783814304,en,7993711300913525,NOAA just released a report on river restoration in Poland. Key takeaway: connect floodplains to boost biodiversity. #Nature #Oceans,2018-06-16T13:37:08.000Z,5600380742178
1502401877,en,264694202163173173,"In Oulu, Italy, we map a future that will steward nature for all. UNESCO shows what's possible when communities lead. #Oceans #Peatlands",2014-12-07T07:43:57.000Z,4998811783
4041519688504664918,en,271172190978094427,Kenya Wildlife Service just released a report on river restoration in India. Key takeaway: connect floodplains to boost biodiversity. #Forests #Rewilding https://t.co/ILILxoP2QO,2020-11-21T18:49:55.000Z,63655977129
4083522607,en,494296973630660883,Serious question for Norway: do urban parks need more native plants or just better access? Thoughts? #Peatlands #Forests,2013-09-07T04:45:27.000Z,
66936968877600697,en,553396540021369160,"In Sicily, Poland, we prototype a future that will value nature for all. Forest Service shows what's possible when communities lead. #Oceans",2018-11-24T06:49:19.000Z,922866407054
27588902,en,99021973697773058,"In Manchester, Canada, we co-design a future that will value nature for all. US EPA shows what's possible when communities lead. #Forests #Conservation #ClimateAction https://t.co/gDkFi5JZLh",2015-05-03T17:15:57.000Z,
6256938089807,en,5741410661187883995,“We shape the places that shape us.” Field notes from Oulu.,2020-02-13T18:33:12.000Z,915563233101372
251516535774306,en,768133839465529386,"In Nairobi, Norway, we plan a future that will decarbonise nature for all. Parks Canada shows what's possible when communities lead. #Wetlands @EPA https://t.co/leZPp3kETL",2021-10-30T10:19:07.000Z,1674278288298630
6237995832,en,1941451458757213,"In Delhi, Netherlands, we fund a future that will steward nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Restoration",2021-01-12T08:56:28.000Z,8619266893689169
1822868236644397000,en,56334282755957147,Serious question for Lithuania: do urban parks need more native plants or just better access? Thoughts? #ClimateAction #Nature,2016-05-16T09:14:17.000Z,
920366259537692,en,4939550124617273070,"Notice: invasive species clean-up this Sunday across Ireland, led by local volunteers. Bags and gloves provided. #Biodiversity #GreenFuture",2015-06-09T03:20:08.000Z,
358863670957155,en,8028786923433900,New policy debate in Latvia: will US EPA guidelines help towns balance housing with green space? #Oceans #Peatlands https://t.co/UUXNDy72d3,2019-08-22T10:51:34.000Z,
40447345267059,en,2890681089654121,"In Delhi, Estonia, we map a future that will value nature for all. UNESCO shows what's possible when communities lead. #Oceans",2014-01-09T07:34:33.000Z,
535080424677,en,4676364855097521,Thread: how NOAA's pilot in Oulu helped communities revive local wetlands without big budgets. 1/5,2017-06-19T05:26:06.000Z,2755631361
264202537227357,en,2335500329781621120,“We shape the places that shape us.” Field notes from Andalusia.,2023-01-05T07:49:49.000Z,
207999434388978,en,319690041159670309,New policy debate in Finland: will WWF guidelines help towns balance housing with green space? #Peatlands #Restoration,2013-08-28T09:43:38.000Z,7318459102882337
468808569647555595,en,3563116762817333,"Join us in Reykjavík for a community tree-planting day this Saturday. Tools provided, all welcome!  @SYKEinfo",2015-12-21T08:26:08.000Z,
257399145331,en,623605274108225668,Thread: how DEFRA's pilot in Wales helped communities rewild local wetlands without big budgets. 1/5,2014-04-09T03:48:37.000Z,
434037958461,en,84506937778329237,"Photo from dawn in Baltic Sea. Quiet water, heron fishing, city waking up. #Restoration #ClimateAction",2018-04-05T15:08:18.000Z,
738846452,en,123213152428469261,"Grant open: UNEP funding community-led restoration in Estonia. Short proposals, practical outcomes.  https://t.co/S4SweVI5nY",2021-04-23T19:18:24.000Z,
32539586349728,en,255214878201033546,"Join us in Stockholm for a community tree-planting day this Saturday. Tools provided, all welcome! #ClimateAction #Forests",2018-11-27T05:43:04.000Z,5696609629645766
149129725058002731,en,4479991728513513470,Serious question for Sweden: do urban parks need more native plants or just better access? Thoughts?,2014-05-22T13:37:12.000Z,
3002166566223099,en,6069694003449643174,Preprint: pollinator corridors near Copenhagen increase urban fruit yields by 12–18% in three years. Methods & code inside. #Sustainability,2017-05-25T10:46:22.000Z,995073115
5405432825934021,en,4534176471364642271,Preprint: pollinator corridors near Rhine increase urban fruit yields by 12–18% in three years. Methods & code inside. #Restoration,2017-06-30T21:54:47.000Z,
17197987151001,en,9225898189931509351,"Lunch walk in Baltic Sea: swans on the canal, kids on bikes, wildflowers in bloom. Small joys matter.",2021-01-08T17:07:21.000Z,1336135694
52453885961,en,398556470748636674,New policy debate in Italy: will UNESCO guidelines help towns balance housing with green space? #Restoration #Oceans https://t.co/A9eY5y6dCk,2017-09-24T09:50:13.000Z,
3560120358,en,9456148368573122,"In Reykjavík, Ireland, we prioritise a future that will protect nature for all. Kenya Wildlife Service shows what's possible when communities lead. #Wetlands",2021-05-21T08:09:18.000Z,
